Imatest,2021.1.7, Evaluation, Multicharts
File,with_filter.ARW
Run date,31-Oct-2021 15:10:49,,Build 2021-10-22
Color space,sRGB
Reference,X-Rite default old: Color space Wt Pt
Pixel offset,0

Gamma, 0.563
mean patch size pxls, 583, 583
Exposure error, -0.799,f-stops

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means in pixels (max 255). (for Dynamic Range) 
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, WB Err Deg,WB Err Mired,WB ERR S(HSV),WB Delta-C ab,WB Delta-C 94,WB Delta-C 00
19,  0.0395,  0.4692,  0.5098,  0.4517,  0.5379,  86.6,  78.8,  90.1,  73.9,  -474,  12.1, 0.180,  9.72,  9.11,  9.30
20,  0.2294,  0.5445,  0.5893,  0.5265,  0.6067,  72.8,  65.7,  75.9,  63.1,  -344,   8.6, 0.169,  9.07,  8.83,  8.97
21,  0.4395,  0.6408,  0.6906,  0.6212,  0.7054,  58.3,  52.0,  61.0,  50.3,  -308,   7.7, 0.176,  8.07,  7.82,  8.18
22,  0.7176,  0.7940,  0.8444,  0.7734,  0.8693,  41.0,  36.5,  43.0,  34.5,  -395,   9.9, 0.198,  6.87,  6.80,  7.36
23,  1.0534,  1.0065,  1.0774,  0.9807,  1.0829,  25.1,  21.3,  26.7,  21.1,  -192,   4.7, 0.210,  5.64,  5.46,  6.23
24,  1.5074,  1.3718,  1.4582,  1.3395,  1.4874,  10.8,   8.9,  11.7,   8.3,  -312,   7.8, 0.289,  2.38,  2.34,  2.68

Color Matrix-corrected RGB and White Balance results
Zone,(-)Log(exp), ,R-density,G-density,B-density, , R-mean, G-mean, B-mean, WB Err Deg,WB Err Mired,WB ERR S(HSV),WB Delta-C ab,WB Delta-C 94,WB Delta-C 00
19,  0.0395,,  0.1103,  0.1159,  0.1216,, 197.8, 195.3, 192.7,  -225,   5.5, 0.026,  1.14,  1.12,  1.67
20,  0.2294,,  0.1469,  0.1493,  0.1517,, 181.8, 180.8, 179.8,   -96,   2.3, 0.011,  1.16,  1.15,  1.42
21,  0.4395,,  0.1942,  0.1912,  0.1963,, 163.1, 164.2, 162.3,   -50,   1.2, 0.012,  1.27,  1.25,  1.25
22,  0.7176,,  0.2649,  0.2600,  0.2718,, 138.6, 140.1, 136.4,  -150,   3.6, 0.027,  2.40,  2.38,  2.64
23,  1.0534,,  0.3755,  0.3504,  0.3668,, 107.4, 113.8, 109.6,   106,  -2.5, 0.056,  4.10,  3.98,  4.86
24,  1.5074,,  0.5550,  0.5099,  0.5529,,  71.1,  78.8,  71.4,   -62,   1.5, 0.099,  6.46,  6.27,  7.26

Noise (normalized to maximum) and f-stop noise and SNR (scene-referenced). For Dynamic Range (post-processor).
,Noise norml to 1.5 density range (B-E);,,,,Noise normalized to maximum (F-I);,,,,,f-stop noise (scene-referenced) (K-N);,,,,f-stop Signal/Noise (scene-ref) (O-R)
Zone,Y-noise,R-noise,G-noise,B-noise,Y-noise,R-noise,G-noise,B-noise,,Y-fstopN,R-fstopN,G-fstopN,B-fstopN,Y-fst_S/N,R-fst_S/N,G-fst_S/N,B-fst_S/N
19,   0.000,  0.000,  0.000,  0.000,   0.292,  0.623,  0.330,  0.474,,   0.0340,  0.0727,  0.0385,  0.0553,    29.38,   13.75,   25.96,   18.09
20,   0.000,  0.000,  0.000,  0.000,   0.307,  0.665,  0.345,  0.487,,   0.0369,  0.0798,  0.0414,  0.0584,    27.12,   12.54,   24.13,   17.13
21,   0.000,  0.000,  0.000,  0.000,   0.320,  0.702,  0.358,  0.509,,   0.0417,  0.0914,  0.0466,  0.0662,    24.00,   10.94,   21.44,   15.10
22,   0.000,  0.000,  0.000,  0.000,   0.339,  0.765,  0.378,  0.552,,   0.0530,  0.1198,  0.0592,  0.0865,    18.85,    8.34,   16.90,   11.56
23,   0.000,  0.000,  0.000,  0.000,   0.382,  0.921,  0.417,  0.609,,   0.0847,  0.2045,  0.0925,  0.1352,    11.81,    4.89,   10.81,    7.40
24,   0.000,  0.000,  0.000,  0.000,   0.465,  1.109,  0.524,  0.722,,   0.1251,  0.2985,  0.1410,  0.1944,     8.00,    3.35,    7.09,    5.14

S/N (signal/noise) and SNR(dB) (20*log10(signal/noise)) for each grayscale patch
Zone,Y-S/N,R-S/N,G-S/N,B-S/N,Y-SNR(dB),R-SNR(dB),G-SNR(dB),B-SNR(dB),Lux (patch)
19, 116.39,  49.61, 107.09,  61.17,  41.32,  33.91,  40.59,  35.73
20,  92.83,  38.72,  86.13,  50.82,  39.35,  31.76,  38.70,  34.12
21,  71.40,  29.03,  66.73,  38.70,  37.07,  29.26,  36.49,  31.75
22,  47.48,  18.71,  44.64,  24.47,  33.53,  25.44,  32.99,  27.77
23,  25.82,   9.08,  25.09,  13.56,  28.24,  19.16,  27.99,  22.65
24,   9.14,   3.14,   8.74,   4.51,  19.22,   9.94,  18.83,  13.08


Dynamic Range for quality levels corresponding to scene-referenced S/N
Scene-ref S/N,Quality,DR (f-stops),DR (dB)
10,High,3.37,20.3

SNR_BW (dB; RGBY), 31.8, 37.9, 34.6, 38.9,White-Black SNR (W-B density difference = 1.5), 20*log10((W-B)/(mid level noise))
Noise analysis, Grayscale patches sorted dark to light
Sequence (dark-light),1,2,3,4,5,6
Patch number,19,20,21,22,23,24
(-)Log exposure,   1.51,   1.05,   0.72,   0.44,   0.23,   0.04
R noise,  0.0111,  0.0092,  0.0076,  0.0070,  0.0066,  0.0062
G noise,  0.0052,  0.0042,  0.0038,  0.0036,  0.0035,  0.0033
B noise,  0.0072,  0.0061,  0.0055,  0.0051,  0.0049,  0.0047
Y (Luminance) noise,  0.0046,  0.0038,  0.0034,  0.0032,  0.0031,  0.0029
Y_Kelly-Keelan noise,  0.0046,  0.0038,  0.0034,  0.0032,  0.0031,  0.0029
R - Y_kk noise,  0.0092,  0.0075,  0.0063,  0.0058,  0.0055,  0.0052
B - Y_kk noise,  0.0078,  0.0064,  0.0057,  0.0053,  0.0051,  0.0049
L* noise,  0.3519,  0.4873,  0.4078,  0.3656,  0.3390,  0.3128
a* noise,  0.9731,  1.3175,  1.0857,  0.9461,  0.8656,  0.8027
b* noise,  0.8352,  1.1495,  1.0286,  0.8983,  0.8309,  0.7812
Total noise (K-K),  0.0071,  0.0058,  0.0050,  0.0047,  0.0045,  0.0043
Chroma noise (K-K),  0.0054,  0.0044,  0.0037,  0.0034,  0.0033,  0.0031
Total noise (ISO 12232),  0.0093,  0.0076,  0.0065,  0.0060,  0.0057,  0.0054
Total L*a*b* noise unwtd,  1.3298,  1.8151,  1.5501,  1.3549,  1.2468,  1.1630
Total a*b* noise unwtd,  1.2824,  1.7485,  1.4955,  1.3046,  1.1999,  1.1201

ISO 15739 SNR and Dynamic Range
ISO 15739 noise %,   0.23,   0.22,   0.29,   0.41,   0.57,   0.63,
ISO 15739 S/N,    1.45,    4.46,    7.73,   10.46,   11.74,   15.11,
ISO 15739 noise % @ 13% Lref,    0.39
ISO 15739 S/N @ 13% Lref,    9.98
ISO 15739 Dyn Rng @ density 2, 1193.75
ISO 15739 Dyn Rng total,     0.00
Dynamic Range from slope OD,    1.47
Dynamic Range from slope EV,    4.87

RGB values for reference and input patches
Patch,R ref,G ref,B ref,R input,G input,B input, Row, Column,Width px, Height px, Pixels total,, Rref/255, Gref/255, Bref/255
  1, 113.95,  80.75,  67.46,  33.40,  27.15,  16.13,1,1,583,576,335808,,  0.447,  0.317,  0.265
  2, 194.81, 147.97, 127.70,  65.16,  53.68,  39.52,1,2,584,576,336384,,  0.764,  0.580,  0.501
  3,  92.95, 122.35, 155.98,  26.42,  43.08,  48.77,1,3,584,576,336384,,  0.364,  0.480,  0.612
  4,  90.53, 107.72,  64.48,  26.37,  38.87,  14.73,1,4,584,576,336384,,  0.355,  0.422,  0.253
  5, 129.32, 127.96, 176.25,  35.84,  44.31,  54.39,1,5,584,576,336384,,  0.507,  0.502,  0.691
  6,  97.42, 190.91, 170.74,  30.60,  66.81,  53.02,1,6,583,577,336391,,  0.382,  0.749,  0.670
  7, 221.00, 122.65,  47.66,  72.75,  45.51,   5.08,2,1,584,577,336968,,  0.867,  0.481,  0.187
  8,  70.66,  90.80, 170.25,  11.90,  29.78,  53.16,2,2,584,576,336384,,  0.277,  0.356,  0.668
  9, 193.35,  82.08,  97.31,  65.42,  30.69,  27.64,2,3,583,576,335808,,  0.758,  0.322,  0.382
 10,  92.06,  57.43, 106.43,  22.60,  18.85,  29.48,2,4,583,576,335808,,  0.361,  0.225,  0.417
 11, 160.31, 189.16,  61.80,  53.96,  72.86,  10.75,2,5,584,576,336384,,  0.629,  0.742,  0.242
 12, 228.31, 160.61,  41.36,  74.69,  61.58,   0.88,2,6,584,576,336384,,  0.895,  0.630,  0.162
 13,  39.51,  62.85, 146.96,   2.83,  16.91,  42.93,3,1,584,576,336384,,  0.155,  0.246,  0.576
 14,  70.73, 149.82,  72.58,  22.69,  54.19,  18.53,3,2,584,576,336384,,  0.277,  0.588,  0.285
 15, 173.58,  50.69,  56.98,  55.20,  20.92,  13.86,3,3,583,576,335808,,  0.681,  0.199,  0.223
 16, 236.55, 198.15,  19.57,  82.57,  80.50,   0.02,3,4,583,577,336391,,  0.928,  0.777,  0.077
 17, 188.08,  83.87, 151.45,  59.14,  29.97,  45.68,3,5,583,576,335808,,  0.738,  0.329,  0.594
 18,   0.00, 137.76, 168.32,   0.76,  43.89,  52.13,3,6,583,577,336391,,  0.000,  0.540,  0.660
 19, 244.79, 245.32, 242.37,  78.85,  90.13,  73.90,4,1,583,576,335808,,  0.960,  0.962,  0.950
 20, 200.43, 202.24, 202.28,  65.65,  75.87,  63.08,4,2,583,577,336391,,  0.786,  0.793,  0.793
 21, 160.85, 162.84, 163.19,  51.99,  61.00,  50.25,4,3,583,576,335808,,  0.631,  0.639,  0.640
 22, 120.81, 121.16, 121.53,  36.49,  42.97,  34.45,4,4,584,576,336384,,  0.474,  0.475,  0.477
 23,  82.60,  84.08,  85.79,  21.34,  26.66,  21.07,4,5,583,576,335808,,  0.324,  0.330,  0.336
 24,  48.72,  49.35,  50.73,   8.88,  11.67,   8.30,4,6,584,576,336384,,  0.191,  0.194,  0.199


CIELAB and xyY values for reference and input patches
Patch,L* ref,a* ref,b* ref,L* input,a* input, b* input, x ref,y ref,Y ref,x input,y input, Y input, Patch, Row, Col
  1,  37.54,  12.02,  13.33,  10.25,   0.98,   8.23,  0.3969, 0.3586, 0.0983, 0.3833, 0.3930, 0.0116,  1,1,1
  2,  65.20,  14.82,  17.55,  23.30,   2.62,  10.82,  0.3837, 0.3565, 0.3430, 0.3768, 0.3786, 0.0389,  2,1,2
  3,  50.37,  -1.57, -21.43,  16.40,  -5.07,  -5.88,  0.2488, 0.2662, 0.1873, 0.2561, 0.3011, 0.0218,  3,1,3
  4,  43.12, -14.63,  22.12,  13.83, -10.85,  13.77,  0.3433, 0.4313, 0.1324, 0.3403, 0.4664, 0.0170,  4,1,4
  5,  55.34,  11.45, -25.29,  17.77,  -0.74,  -7.66,  0.2673, 0.2520, 0.2326, 0.2664, 0.2846, 0.0247,  5,1,5
  6,  71.36, -32.72,   1.64,  25.37, -16.98,   4.41,  0.2605, 0.3601, 0.4271, 0.2704, 0.3842, 0.0453,  6,1,6
  7,  61.37,  32.88,  55.16,  21.34,   8.75,  28.29,  0.5082, 0.4032, 0.2967, 0.4860, 0.4363, 0.0333,  7,2,1
  8,  40.71,  16.91, -45.09,  10.94,   2.04, -17.51,  0.2090, 0.1799, 0.1169, 0.2067, 0.2064, 0.0125,  8,2,2
  9,  49.86,  45.93,  13.88,  16.43,  16.38,   9.67,  0.4619, 0.3099, 0.1830, 0.4506, 0.3400, 0.0218,  9,2,3
 10,  30.15,  24.91, -22.61,   6.59,   4.47,  -6.67,  0.2906, 0.2146, 0.0630, 0.2842, 0.2583, 0.0073, 10,2,4
 11,  72.44, -27.46,  58.47,  28.26, -17.55,  32.14,  0.3770, 0.4964, 0.4431, 0.3701, 0.5201, 0.0555, 11,2,5
 12,  70.92,  15.58,  66.54,  26.40,  -0.80,  35.13,  0.4750, 0.4423, 0.4207, 0.4495, 0.4792, 0.0489, 12,2,6
 13,  29.62,  21.43, -49.03,   5.33,   4.43, -18.97,  0.1864, 0.1438, 0.0608, 0.1850, 0.1632, 0.0059, 13,3,1
 14,  55.64, -40.76,  33.27,  19.56, -20.28,  18.64,  0.3038, 0.4887, 0.2356, 0.3123, 0.5031, 0.0288, 14,3,2
 15,  40.55,  49.97,  25.46,  11.84,  16.44,  12.18,  0.5361, 0.3224, 0.1159, 0.4966, 0.3554, 0.0138, 15,3,3
 16,  80.98,  -1.04,  80.03,  33.20,  -8.28,  41.15,  0.4497, 0.4767, 0.5844, 0.4234, 0.5020, 0.0763, 16,3,4
 17,  51.01,  49.88, -16.93,  15.78,  16.75,  -4.27,  0.3672, 0.2396, 0.1927, 0.3624, 0.2698, 0.0206, 17,3,5
 18,  52.12, -24.61, -26.18,  15.73, -10.56,  -9.36,  0.1964, 0.2687, 0.2025, 0.2137, 0.2861, 0.0205, 18,3,6
 19,  96.54,  -0.69,   1.35,  36.90,  -7.87,   7.91,  0.3142, 0.3320, 0.9131, 0.3186, 0.3725, 0.0948, 19,4,1
 20,  81.27,  -0.61,  -0.24,  31.01,  -6.95,   6.25,  0.3113, 0.3290, 0.5897, 0.3156, 0.3687, 0.0666, 20,4,2
 21,  66.79,  -0.65,  -0.43,  24.64,  -6.24,   5.38,  0.3106, 0.3285, 0.3635, 0.3147, 0.3691, 0.0430, 21,4,3
 22,  50.87,  -0.06,  -0.25,  16.64,  -4.92,   4.61,  0.3119, 0.3283, 0.1916, 0.3167, 0.3708, 0.0223, 22,4,4
 23,  35.68,  -0.22,  -1.21,   8.87,  -3.97,   3.01,  0.3076, 0.3246, 0.0884, 0.3120, 0.3677, 0.0099, 23,4,5
 24,  20.48,   0.05,  -0.97,   2.98,  -1.23,   1.04,  0.3077, 0.3235, 0.0311, 0.3150, 0.3665, 0.0033, 24,4,6


Color errors for reference vs input patches
Patch,Delta-E*,Delta-C,Delta-E*94,Delta-C 94,Delta-E 00,Delta-C 00,Row,Column
  1,  29.88,  12.16,  28.41,   7.90,  22.97,  11.83,1,1
  2,  44.16,  13.93,  42.66,   7.99,  40.87,  11.46,1,2
  3,  37.52,  15.94,  35.22,   9.29,  29.36,  10.60,1,3
  4,  30.69,   9.17,  29.61,   4.30,  22.75,   4.72,1,4
  5,  43.26,  21.43,  38.98,  10.38,  34.03,  12.78,1,5
  6,  48.69,  15.98,  46.52,   6.97,  46.37,   8.36,1,6
  7,  53.91,  36.11,  41.34,  10.34,  38.28,  13.31,2,1
  8,  43.21,  31.32,  31.56,  10.47,  23.65,   8.83,2,2
  9,  44.82,  29.85,  34.92,  10.09,  29.73,  12.72,2,3
 10,  35.03,  25.92,  25.81,  10.53,  21.81,  14.79,2,4
 11,  52.38,  28.14,  44.78,   7.32,  45.01,   8.70,2,5
 12,  56.89,  35.43,  45.66,  10.18,  46.16,  13.10,2,6
 13,  42.22,  34.54,  26.47,  10.51,  19.30,  10.22,3,1
 14,  44.00,  25.17,  36.87,   7.55,  32.02,   9.05,3,2
 15,  46.10,  36.06,  30.59,  10.56,  25.29,  13.71,3,3
 16,  62.03,  39.55,  48.74,   9.61,  45.49,  12.15,3,4
 17,  49.99,  35.46,  36.78,  10.58,  31.62,  13.91,3,5
 18,  42.48,  21.91,  37.36,   8.44,  31.36,  10.57,3,6
 19,  60.42,   9.72,  60.33,   9.11,  48.90,   9.30,4,1
 20,  51.07,   9.07,  51.03,   8.83,  47.63,   8.97,4,2
 21,  42.91,   8.07,  42.87,   7.82,  41.17,   8.18,4,3
 22,  34.91,   6.87,  34.90,   6.80,  28.68,   7.36,4,4
 23,  27.40,   5.64,  27.36,   5.46,  20.00,   6.23,4,5
 24,  17.65,   2.38,  17.65,   2.34,  11.46,   2.68,4,6
,Delta-E*,Delta-C,Delta-E*94,Delta-C 94,Delta-E 00,Delta-C 00
Mean,  43.40,  21.24,  37.35,   8.47,  32.66,  10.15
Maximum,  62.03,  39.55,  60.33,  10.58,  48.90,  14.79,
Additional color errors and values
Patch,Delta-L*,Delta-Chroma,|Delta-Hue dist|,|Delta-Hue degs|,,Note: Delta-Hue is undefined for grayscale patches (a* & b* near 0)
  1, -27.29,  -9.66,   7.39,  35.24
  2, -41.90, -11.83,   7.35,  26.59
  3, -33.97, -13.72,   8.11, -36.58
  4, -29.29,  -8.99,   1.79,   4.75
  5, -37.57, -20.06,   7.53, -29.86
  6, -45.99, -15.22,   4.88, -11.69
  7, -40.03, -34.60,  10.34,  13.62
  8, -29.77, -30.52,   7.06, -13.91
  9, -33.43, -28.96,   7.23,  13.75
 10, -23.56, -25.61,   3.99, -13.96
 11, -44.18, -27.98,   2.95,   3.48
 12, -44.51, -33.20,  12.36,  14.49
 13, -24.29, -34.03,   5.88, -10.45
 14, -36.09, -25.07,   2.23,  -3.36
 15, -28.71, -35.62,   5.63,   9.54
 16, -47.78, -38.06,  10.75,  10.64
 17, -35.23, -35.39,   2.35,   4.46
 18, -36.39, -21.82,   2.06,  -5.24
 19, -59.64,   9.64,   0.00,   0.00
 20, -50.26,   8.69,   0.00,   0.00
 21, -42.15,   7.46,   0.00,   0.00
 22, -34.23,   6.49,   0.00,   0.00
 23, -26.81,   3.76,   0.00,   0.00
 24, -17.49,   0.64,   0.00,   0.00
,Delta-L*,Delta-Chroma,|Delta-Hue dist|,|Delta-Hue degs|
Mean, -36.27, -17.24,   4.58,  10.90,Maximum, -17.49,   9.64,  12.36,  36.58,
Mean camera chroma %,49.1

Mean chroma level CPIQ %,44.21
CPIQ Chroma quality loss JND,8.82
CPIQ Exposure quality loss JND,9.224

Color matrix: R x C, 3, 3, RGB->RGB
 2.483844,-0.633203,-0.420993
-0.713901, 2.176759, 0.021088
 0.194225,-0.061298, 2.287163
Initial error, 158.517
Final error, 28.7509
Iterations, 1797
funcCount, 2585
Matrix, 3x3, Constraint, No constraints
Optimize, Delta-E 00
Linearization, 3. Assume linear input, apply matrix, then gamma encode (CS)
Linearization params, 1.0000
weighting, Highlight weighting (CIELAB L*)

RGBY input primaries
Color,x,y,X,Y,Z
Red, 0.0000, 0.0000, 0.1538,-0.2027,-0.3811
Green, 0.1295, 0.7110, 0.1066, 0.5852, 0.1313
Blue, 0.1959, 0.0865, 0.2605, 0.1151, 0.9545

Differences from reference,mean input,max input,mean corrected,max corrected
DeltaE*ab,  43.40,  62.0, 10.91,  23.7
DeltaC*ab,  21.24,  39.6,  7.20,  21.1
DeltaE*94,  37.35,  60.3,  8.38,  17.6
DeltaC*94,   8.47,  10.6,  3.86,   9.8


Color errors for reference vs matrix-corrected patches   http://www.imatest.com/docs/colorcheck_ref 
Patch,Delta-E*,Delta-C*,Delta-E*94,Delta-C*94,Delta-E*00,Delta-C*00,L* corr,a* corr,b* corr,Row,Col,Weights
  1,  10.56,   3.40,  10.33,   2.60,   9.64,   3.11,  47.54,  10.14,  16.17,1,1,  0.469
  2,   6.81,   6.68,   4.58,   4.39,   4.95,   4.83,  63.89,  15.34,  10.89,1,2,  0.815
  3,  11.11,   7.22,   9.58,   4.51,   9.38,   4.81,  58.82,  -5.14, -15.16,1,3,  0.630
  4,  12.93,   6.12,  11.82,   3.14,  11.74,   3.04,  54.52, -20.00,  25.04,1,4,  0.539
  5,  10.78,   9.78,   6.37,   4.47,   6.25,   4.69,  59.88,   6.10, -17.10,1,5,  0.692
  6,   8.66,   8.46,   4.56,   4.18,   4.67,   4.45,  69.53, -25.45,  -2.70,1,6,  0.892
  7,  15.00,  14.78,   7.70,   7.26,   9.17,   8.89,  58.80,  21.98,  65.13,2,1,  0.767
  8,  23.73,  21.10,  14.62,   9.79,  13.02,   7.74,  51.58,  -0.41, -33.04,2,2,  0.509
  9,   2.81,   2.23,   2.13,   1.28,   2.12,   1.26,  51.57,  46.09,  11.66,2,3,  0.623
 10,  13.44,   5.79,  12.35,   2.31,  10.43,   2.47,  42.28,  20.88, -18.46,2,4,  0.377
 11,   7.03,   6.69,   2.86,   1.85,   2.44,   1.79,  70.25, -28.71,  65.04,2,5,  0.905
 12,  14.13,  13.29,   8.11,   6.53,   9.06,   8.24,  66.11,   2.70,  69.81,2,6,  0.886
 13,  23.26,  20.03,  15.08,   9.37,  13.47,   9.25,  41.45,   3.22, -40.68,3,1,  0.370
 14,   9.57,   6.71,   7.56,   3.25,   6.74,   2.90,  62.47, -40.79,  26.57,3,2,  0.696
 15,   5.82,   5.00,   3.79,   2.34,   3.67,   2.49,  43.53,  50.63,  30.42,3,3,  0.507
 16,  12.48,  10.02,   8.56,   4.24,   7.46,   5.26,  73.55,  -9.84,  75.25,3,4,  1.012
 17,   3.10,   2.85,   1.69,   1.16,   1.61,   1.05,  52.23,  48.20, -14.63,3,5,  0.638
 18,  10.37,   6.23,   9.18,   3.94,   8.44,   3.46,  60.41, -27.30, -20.56,3,6,  0.652
 19,  17.55,   1.14,  17.55,   1.12,  11.33,   1.67,  79.02,   0.43,   1.57,4,1,  1.207
 20,   7.69,   1.16,   7.69,   1.15,   5.59,   1.42,  73.67,   0.16,   0.63,4,2,  1.016
 21,   1.37,   1.27,   1.35,   1.25,   1.31,   1.25,  67.30,  -0.75,   0.83,4,3,  0.835
 22,   7.59,   2.40,   7.58,   2.38,   7.36,   2.64,  58.07,  -1.31,   1.80,4,4,  0.636
 23,  12.33,   4.10,  12.29,   3.98,  11.53,   4.86,  47.31,  -3.30,   1.50,4,5,  0.446
 24,  13.77,   6.46,  13.68,   6.27,  11.59,   7.26,  32.63,  -4.78,   3.33,4,6,  0.256


L* a* b* Color errors for reference vs uncorrected and matrix-corrected patches   http://www.imatest.com/docs/colorcheck_ref 
,orig.,orig.,orig.,corrected,corrected,corrected
Patch,Delta-L*,Delta-a*,Delta-b*,Delta-L*,Delta-a*,Delta-b*
  1, -27.29, -11.04,  -5.10,  10.00,  -1.87,   2.84,1,1,  0.469
  2, -41.90, -12.20,  -6.72,  -1.31,   0.52,  -6.66,1,2,  0.815
  3, -33.97,  -3.50,  15.55,   8.45,  -3.56,   6.28,1,3,  0.630
  4, -29.29,   3.78,  -8.35,  11.40,  -5.37,   2.92,1,4,  0.539
  5, -37.57, -12.19,  17.62,   4.54,  -5.35,   8.19,1,5,  0.692
  6, -45.99,  15.74,   2.77,  -1.83,   7.27,  -4.33,1,6,  0.892
  7, -40.03, -24.13, -26.87,  -2.57, -10.91,   9.98,2,1,  0.767
  8, -29.77, -14.87,  27.57,  10.86, -17.32,  12.04,2,2,  0.509
  9, -33.43, -29.55,  -4.20,   1.71,   0.16,  -2.22,2,3,  0.623
 10, -23.56, -20.44,  15.93,  12.13,  -4.03,   4.15,2,4,  0.377
 11, -44.18,   9.92, -26.33,  -2.19,  -1.25,   6.57,2,5,  0.905
 12, -44.51, -16.38, -31.41,  -4.81, -12.88,   3.27,2,6,  0.886
 13, -24.29, -16.99,  30.07,  11.82, -18.20,   8.35,3,1,  0.370
 14, -36.09,  20.48, -14.63,   6.82,  -0.03,  -6.71,3,2,  0.696
 15, -28.71, -33.53, -13.28,   2.98,   0.66,   4.96,3,3,  0.507
 16, -47.78,  -7.25, -38.88,  -7.43,  -8.81,  -4.78,3,4,  1.012
 17, -35.23, -33.13,  12.66,   1.22,  -1.67,   2.30,3,5,  0.638
 18, -36.39,  14.05,  16.82,   8.29,  -2.69,   5.62,3,6,  0.652
 19, -59.64,  -7.18,   6.56, -17.52,   1.12,   0.21,4,1,  1.207
 20, -50.26,  -6.34,   6.49,  -7.61,   0.77,   0.87,4,2,  1.016
 21, -42.15,  -5.59,   5.81,   0.51,  -0.11,   1.26,4,3,  0.835
 22, -34.23,  -4.86,   4.85,   7.20,  -1.25,   2.05,4,4,  0.636
 23, -26.81,  -3.75,   4.22,  11.63,  -3.08,   2.70,4,5,  0.446
 24, -17.49,  -1.28,   2.01,  12.16,  -4.82,   4.30,4,6,  0.256

Exif data:  19 lines
File Modification Date/Time     , 2021:10:23 09:57:12+09:00
Orientation                     , Horizontal (normal)
Image Width                     , 8000
Image Height                    , 5320
Exposure Time                   , 20
F Number                        , 3.5
ISO                             , 200
Exposure Compensation           , 0
Max Aperture Value              , 2.8
Flash                           , Off, Did not fire
Focal Length                    , 46.0 mm
Lens Type                       , E-Mount, T-Mount, Other Lens or no lens
Focus Mode                      , Manual
White Balance                   , Auto
Color Space                     , sRGB
Make                            , SONY
Camera Model Name               , ILCE-7RM3
Field Of View                   , 42.7 deg
Light Value                     , -1.7
